official_scenic_id,scenic_name,category_name,element_uid,element_type,element_id,poi_name,poi_detail_type,poi_categories,poi_lat,poi_lng,distance_m,raw_tags_json
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_9336570856,node,9336570856,月坛公园,transport,transport,39.916982,116.3466391,1616.32,"{""bus"": ""yes"", ""name"": ""月坛公园"", ""name:zh"": ""月坛公园"", ""public_transport"": ""stop_position""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_9336570857,node,9336570857,月坛公园,bus,transport,39.9169203,116.3466364,1610.54,"{""bench"": ""no"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""月坛公园"", ""name:zh"": ""月坛公园"", ""public_transport"": ""platform"", ""shelter"": ""yes""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_9336570858,node,9336570858,月坛公园,bus,transport,39.9160748,116.3472614,1566.71,"{""bench"": ""no"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""月坛公园"", ""name:zh"": ""月坛公园"", ""public_transport"": ""platform"", ""shelter"": ""yes""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_9336570859,node,9336570859,月坛公园,bus,transport,39.9165994,116.3473982,1619.94,"{""bench"": ""no"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""月坛公园"", ""name:zh"": ""月坛公园"", ""public_transport"": ""platform"", ""shelter"": ""yes""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_9336570860,node,9336570860,月坛公园,bus,transport,39.9189404,116.3469958,1815.49,"{""bench"": ""no"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""月坛公园"", ""name:zh"": ""月坛公园"", ""public_transport"": ""platform"", ""shelter"": ""yes""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_9336570861,node,9336570861,月坛公园,bus,transport,39.9175138,116.3472842,1696.28,"{""bench"": ""no"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""月坛公园"", ""name:zh"": ""月坛公园"", ""public_transport"": ""platform"", ""shelter"": ""yes""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_9336578982,node,9336578982,儿童医院路口西,bus,transport,39.9126628,116.3459619,1209.44,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""儿童医院路口西"", ""name:zh"": ""儿童医院路口西"", ""public_transport"": ""platform"", ""shelter"": ""yes""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_9336578983,node,9336578983,儿童医院路口西,transport,transport,39.9126225,116.3459685,1206.7,"{""bus"": ""yes"", ""name"": ""儿童医院路口西"", ""name:zh"": ""儿童医院路口西"", ""public_transport"": ""stop_position""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_9336578984,node,9336578984,二七剧场路北口,transport,transport,39.9126542,116.3416795,982.83,"{""bus"": ""yes"", ""name"": ""二七剧场路北口"", ""name:zh"": ""二七剧场路北口"", ""public_transport"": ""stop_position""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_9336578985,node,9336578985,二七剧场路北口,bus,transport,39.9127297,116.3416824,990.21,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""二七剧场路北口"", ""name:zh"": ""二七剧场路北口"", ""public_transport"": ""platform""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_9336578986,node,9336578986,二七剧场路北口,bus,transport,39.9124643,116.3411432,941.98,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""二七剧场路北口"", ""name:zh"": ""二七剧场路北口"", ""public_transport"": ""platform""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_9336578987,node,9336578987,二七剧场路北口,transport,transport,39.9125948,116.3411461,954.88,"{""bus"": ""yes"", ""name"": ""二七剧场路北口"", ""name:zh"": ""二七剧场路北口"", ""public_transport"": ""stop_position""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_9336578988,node,9336578988,月坛南街北站,transport,transport,39.9141006,116.3388168,1040.52,"{""bus"": ""yes"", ""name"": ""月坛南街北站"", ""name:zh"": ""月坛南街北站"", ""public_transport"": ""stop_position""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_9336578989,node,9336578989,月坛南街北站,bus,transport,39.9141143,116.3387641,1040.92,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""月坛南街北站"", ""name:zh"": ""月坛南街北站"", ""public_transport"": ""platform""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_9336578990,node,9336578990,月坛南街北站,bus,transport,39.9139929,116.3390672,1034.32,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""月坛南街北站"", ""name:zh"": ""月坛南街北站"", ""public_transport"": ""platform""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_9336582117,node,9336582117,月坛北街,transport,transport,39.9170643,116.3395155,1374.88,"{""bus"": ""yes"", ""name"": ""月坛北街"", ""name:zh"": ""月坛北街"", ""public_transport"": ""stop_position""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_9336582118,node,9336582118,月坛北街,bus,transport,39.9171158,116.3395151,1380.45,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""月坛北街"", ""name:zh"": ""月坛北街"", ""public_transport"": ""platform""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_9336582119,node,9336582119,月坛北街,transport,transport,39.9169564,116.3410868,1399.83,"{""bus"": ""yes"", ""name"": ""月坛北街"", ""name:zh"": ""月坛北街"", ""public_transport"": ""stop_position""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_9336582120,node,9336582120,月坛北街,bus,transport,39.9168915,116.3410842,1392.92,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""月坛北街"", ""name:zh"": ""月坛北街"", ""public_transport"": ""platform""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_9336604439,node,9336604439,北京儿童医院西门,bus,transport,39.9116517,116.3467222,1183.26,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""北京儿童医院西门"", ""name:zh"": ""北京儿童医院西门"", ""public_transport"": ""platform""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_9336604440,node,9336604440,北京儿童医院西门,bus,transport,39.911808,116.3467786,1197.9,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""北京儿童医院西门"", ""name:zh"": ""北京儿童医院西门"", ""public_transport"": ""platform""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_9336604441,node,9336604441,北京儿童医院西门,transport,transport,39.9116642,116.346664,1180.25,"{""bus"": ""yes"", ""name"": ""北京儿童医院西门"", ""name:zh"": ""北京儿童医院西门"", ""public_transport"": ""stop_position""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_9336604442,node,9336604442,北京儿童医院西门,transport,transport,39.9118152,116.346708,1193.74,"{""bus"": ""yes"", ""name"": ""北京儿童医院西门"", ""name:zh"": ""北京儿童医院西门"", ""public_transport"": ""stop_position""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_9336604443,node,9336604443,北京儿童医院西门,bus,transport,39.91195,116.3466901,1202.11,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""北京儿童医院西门"", ""name:zh"": ""北京儿童医院西门"", ""public_transport"": ""platform""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_9336604446,node,9336604446,北京儿童医院西门,transport,transport,39.9119366,116.3467469,1204.88,"{""bus"": ""yes"", ""name"": ""北京儿童医院西门"", ""name:zh"": ""北京儿童医院西门"", ""public_transport"": ""stop_position""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_9336604447,node,9336604447,儿童医院路口西,bus,transport,39.9125204,116.345263,1156.31,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""儿童医院路口西"", ""name:zh"": ""儿童医院路口西"", ""public_transport"": ""platform"", ""shelter"": ""yes""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_9336604448,node,9336604448,儿童医院路口西,transport,transport,39.9125665,116.3452642,1160.08,"{""bus"": ""yes"", ""name"": ""儿童医院路口西"", ""name:zh"": ""儿童医院路口西"", ""public_transport"": ""stop_position""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_9339359050,node,9339359050,南礼士路南口,transport,transport,39.9079204,116.3464342,956.8,"{""bus"": ""yes"", ""name"": ""南礼士路南口"", ""name:zh"": ""南礼士路南口"", ""public_transport"": ""stop_position""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_9339359051,node,9339359051,南礼士路南口,transport,transport,39.907734,116.3464279,949.51,"{""bus"": ""yes"", ""name"": ""南礼士路南口"", ""name:zh"": ""南礼士路南口"", ""public_transport"": ""stop_position""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_9339359052,node,9339359052,南礼士路南口,bus,transport,39.9079278,116.3463762,952.43,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""南礼士路南口"", ""name:zh"": ""南礼士路南口"", ""public_transport"": ""platform""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_9339359053,node,9339359053,南礼士路南口,bus,transport,39.9077467,116.3463789,946.0,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""南礼士路南口"", ""name:zh"": ""南礼士路南口"", ""public_transport"": ""platform""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_9339359054,node,9339359054,南礼士路南口,bus,transport,39.9075019,116.3465694,953.17,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""南礼士路南口"", ""name:zh"": ""南礼士路南口"", ""public_transport"": ""platform""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_9339359055,node,9339359055,南礼士路南口,transport,transport,39.9074833,116.346427,940.94,"{""bus"": ""yes"", ""name"": ""南礼士路南口"", ""name:zh"": ""南礼士路南口"", ""public_transport"": ""stop_position""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_9339359056,node,9339359056,南礼士路南口,bus,transport,39.9075944,116.3465586,955.32,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""南礼士路南口"", ""name:zh"": ""南礼士路南口"", ""public_transport"": ""platform""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_9339359057,node,9339359057,南礼士路南口,transport,transport,39.9076028,116.3464261,944.82,"{""bus"": ""yes"", ""name"": ""南礼士路南口"", ""name:zh"": ""南礼士路南口"", ""public_transport"": ""stop_position""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_9342552746,node,9342552746,真武庙,transport,transport,39.9031481,116.3464647,927.07,"{""bus"": ""yes"", ""name"": ""真武庙"", ""name:zh"": ""真武庙"", ""public_transport"": ""stop_position""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_9342552747,node,9342552747,真武庙,bus,transport,39.9031399,116.3465774,936.65,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""真武庙"", ""name:zh"": ""真武庙"", ""public_transport"": ""platform""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_9342552748,node,9342552748,真武庙,transport,transport,39.903251,116.3464647,924.57,"{""bus"": ""yes"", ""name"": ""真武庙"", ""name:zh"": ""真武庙"", ""public_transport"": ""stop_position""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_9342552749,node,9342552749,真武庙,bus,transport,39.9032284,116.3463601,916.4,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""真武庙"", ""name:zh"": ""真武庙"", ""public_transport"": ""platform""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_9342552750,node,9342552750,真武庙,transport,transport,39.9046831,116.3463876,897.61,"{""bus"": ""yes"", ""name"": ""真武庙"", ""name:zh"": ""真武庙"", ""public_transport"": ""stop_position""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_9342552751,node,9342552751,真武庙,bus,transport,39.9046872,116.3463306,892.73,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""真武庙"", ""name:zh"": ""真武庙"", ""public_transport"": ""platform""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_9342552752,node,9342552752,真武庙,bus,transport,39.9044074,116.346572,915.1,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""真武庙"", ""name:zh"": ""真武庙"", ""public_transport"": ""platform""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_9342552753,node,9342552753,真武庙,transport,transport,39.9044007,116.3463939,900.0,"{""bus"": ""yes"", ""name"": ""真武庙"", ""name:zh"": ""真武庙"", ""public_transport"": ""stop_position""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_9342569630,node,9342569630,西便门外,bus,transport,39.8998744,116.3451478,976.29,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""西便门外"", ""name:zh"": ""西便门外"", ""public_transport"": ""platform""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_9342569631,node,9342569631,西便门外,bus,transport,39.8998502,116.3447998,954.01,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""西便门外"", ""name:zh"": ""西便门外"", ""public_transport"": ""platform""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_9342569632,node,9342569632,西便门外,bus,transport,39.9006995,116.3465935,1032.91,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""西便门外"", ""name:zh"": ""西便门外"", ""public_transport"": ""platform""}"
