official_scenic_id,scenic_name,category_name,element_uid,element_type,element_id,poi_name,poi_detail_type,poi_categories,poi_lat,poi_lng,distance_m,raw_tags_json,poi_zone
BJ20_07,八达岭长城,长城关隘类,node_11607156876,node,11607156876,真功夫,food_retail,food_retail,40.3544337,116.0043806,657.92,"{""amenity"": ""fast_food"", ""brand"": ""真功夫"", ""brand:en"": ""Kungfu"", ""brand:wikidata"": ""Q15909765"", ""brand:zh"": ""真功夫"", ""cuisine"": ""chinese"", ""name"": ""真功夫"", ""name:en"": ""Kungfu"", ""name:zh"": ""真功夫"", ""takeaway"": ""yes""}",unknown
BJ20_07,八达岭长城,长城关隘类,way_478905075,way,478905075,,commercial,commercial,40.3563949,115.9992388,658.7,"{""building"": ""yes"", ""shop"": ""gift""}",unknown
BJ20_07,八达岭长城,长城关隘类,node_11623813200,node,11623813200,稻花香,food_retail,food_retail,40.3544185,116.0044749,658.96,"{""amenity"": ""restaurant"", ""name"": ""稻花香""}",unknown
BJ20_07,八达岭长城,长城关隘类,node_11607156874,node,11607156874,德克士,food_retail,food_retail,40.3543897,116.0045704,661.61,"{""amenity"": ""fast_food"", ""brand"": ""德克士"", ""brand:en"": ""Dicos"", ""brand:wikidata"": ""Q5273883"", ""brand:zh"": ""德克士"", ""cuisine"": ""burger;chicken"", ""name"": ""德克士"", ""name:en"": ""Dicos"", ""name:zh"": ""德克士"", ""takeaway"": ""yes""}",unknown
BJ20_07,八达岭长城,长城关隘类,way_1248733381,way,1248733381,八达岭长城荣誉墙,nearby_attractions,nearby_attractions,40.3543595,116.0054656,664.64,"{""barrier"": ""wall"", ""historic"": ""memorial"", ""name"": ""八达岭长城荣誉墙"", ""tourism"": ""attraction""}",unknown
BJ20_07,八达岭长城,长城关隘类,way_1248733436,way,1248733436,城边小店,commercial,commercial,40.3545374,116.007428,674.68,"{""building"": ""yes"", ""name"": ""城边小店"", ""shop"": ""gift""}",unknown
BJ20_07,八达岭长城,长城关隘类,way_1248982570,way,1248982570,,public_service,public_service,40.354647,116.0078946,676.12,"{""amenity"": ""toilets"", ""building"": ""yes""}",unknown
BJ20_07,八达岭长城,长城关隘类,way_1248733438,way,1248733438,文化墙,nearby_attractions,nearby_attractions,40.3543698,116.0069866,682.55,"{""barrier"": ""wall"", ""name"": ""文化墙"", ""tourism"": ""attraction""}",unknown
BJ20_07,八达岭长城,长城关隘类,way_146634069,way,146634069,长城礼物,commercial,commercial,40.354042,116.0072224,722.81,"{""building"": ""yes"", ""name"": ""长城礼物"", ""shop"": ""gift""}",unknown
BJ20_07,八达岭长城,长城关隘类,way_1250479545,way,1250479545,八达岭南线地面缆车下站,transport,transport,40.3556819,115.9990212,726.65,"{""highway"": ""platform"", ""light_rail"": ""yes"", ""name"": ""八达岭南线地面缆车下站"", ""public_transport"": ""platform"", ""railway"": ""platform""}",unknown
BJ20_07,八达岭长城,长城关隘类,node_6448017141,node,6448017141,八达岭南线地面缆车下站,transport,transport,40.3557013,115.9989748,727.9,"{""light_rail"": ""yes"", ""name"": ""八达岭南线地面缆车下站"", ""public_transport"": ""stop_position"", ""railway"": ""stop""}",unknown
BJ20_07,八达岭长城,长城关隘类,node_11547168660,node,11547168660,望京石,nearby_attractions,nearby_attractions,40.354085,116.0076748,728.95,"{""historic"": ""memorial"", ""memorial"": ""stone"", ""name"": ""望京石"", ""name:en"": ""Wangjing Shi(The Stone Of Watching Beijing)"", ""tourism"": ""attraction""}",unknown
BJ20_07,八达岭长城,长城关隘类,way_478905078,way,478905078,八达岭南线地面缆车下站,transport,transport,40.3556718,115.9989875,729.46,"{""building"": ""yes"", ""layer"": ""1"", ""light_rail"": ""yes"", ""name"": ""八达岭南线地面缆车下站"", ""public_transport"": ""station"", ""railway"": ""station"", ""station"": ""light_rail""}",unknown
BJ20_07,八达岭长城,长城关隘类,way_1248733429,way,1248733429,长城印象,nearby_attractions,nearby_attractions,40.3538981,116.0068929,731.84,"{""building"": ""yes"", ""museum"": ""history"", ""name"": ""长城印象"", ""tourism"": ""museum""}",unknown
BJ20_07,八达岭长城,长城关隘类,way_1250479546,way,1250479546,八达岭南线地面缆车下站,transport,transport,40.3556605,115.9989547,732.31,"{""highway"": ""platform"", ""light_rail"": ""yes"", ""name"": ""八达岭南线地面缆车下站"", ""public_transport"": ""platform"", ""railway"": ""platform""}",unknown
BJ20_07,八达岭长城,长城关隘类,way_1248733441,way,1248733441,长城伴手礼,commercial,commercial,40.3537027,116.0062707,743.95,"{""building"": ""yes"", ""name"": ""长城伴手礼"", ""shop"": ""gift""}",unknown
BJ20_07,八达岭长城,长城关隘类,node_3698696808,node,3698696808,,public_service,public_service,40.3536934,116.0069489,755.09,"{""access"": ""yes"", ""amenity"": ""toilets"", ""fee"": ""no"", ""toilets:disposal"": ""flush""}",unknown
BJ20_07,八达岭长城,长城关隘类,way_1251204823,way,1251204823,,public_service,public_service,40.3562878,116.0123535,764.64,"{""amenity"": ""toilets"", ""building"": ""yes""}",unknown
BJ20_07,八达岭长城,长城关隘类,way_1248733440,way,1248733440,,public_service,public_service,40.3535581,116.007181,774.15,"{""amenity"": ""toilets"", ""building"": ""yes""}",unknown
BJ20_07,八达岭长城,长城关隘类,node_11609596739,node,11609596739,望京台,nearby_attractions,nearby_attractions,40.353722,116.0080478,777.23,"{""name"": ""望京台"", ""name:en"": ""The Platform Of Watching Beijing"", ""tourism"": ""viewpoint""}",unknown
BJ20_07,八达岭长城,长城关隘类,node_4279915316,node,4279915316,,food_retail,food_retail,40.3601348,116.01424,778.83,"{""amenity"": ""restaurant""}",unknown
BJ20_07,八达岭长城,长城关隘类,way_1248982598,way,1248982598,八达岭车站快餐,food_retail,food_retail,40.3585087,115.995809,808.84,"{""amenity"": ""restaurant"", ""building"": ""yes"", ""name"": ""八达岭车站快餐""}",unknown
BJ20_07,八达岭长城,长城关隘类,way_1246775299,way,1246775299,,parking,parking,40.3576071,115.9960026,824.27,"{""amenity"": ""parking""}",unknown
BJ20_07,八达岭长城,长城关隘类,way_1250479568,way,1250479568,,public_service,public_service,40.3598506,116.0147858,826.49,"{""amenity"": ""toilets"", ""building"": ""yes""}",unknown
BJ20_07,八达岭长城,长城关隘类,node_7805044408,node,7805044408,八达岭,transport,transport,40.3588174,115.9953024,842.96,"{""alt_name"": ""八达岭站;八达岭火车站;Badaling Railway Station"", ""name"": ""八达岭"", ""name:cs"": ""Pa-ta-ling"", ""name:en"": ""Badaling"", ""name:zh"": ""八达岭"", ""name:zh-Hans"": ""八达岭"", ""name:zh-Hant"": ""八達嶺"", ""public_transport"": ""station"", ""railway"": ""station"", ""train"": ""yes""}",unknown
BJ20_07,八达岭长城,长城关隘类,way_1250479585,way,1250479585,八达岭索道上站,transport,transport,40.3607671,116.0150369,847.46,"{""aerialway"": ""station"", ""building"": ""yes"", ""name"": ""八达岭索道上站"", ""name:en"": ""Badaling Cable Car Higher Station"", ""public_transport"": ""station""}",unknown
BJ20_07,八达岭长城,长城关隘类,node_1036585959,node,1036585959,,transport,transport,40.3607715,116.01508,851.13,"{""aerialway"": ""station"", ""public_transport"": ""station""}",unknown
BJ20_07,八达岭长城,长城关隘类,node_11623813113,node,11623813113,,nearby_attractions,nearby_attractions,40.3527154,116.0063907,854.1,"{""tourism"": ""viewpoint""}",unknown
BJ20_07,八达岭长城,长城关隘类,node_270034420,node,270034420,八达岭,transport,transport,40.3594095,115.9946948,883.45,"{""name"": ""八达岭"", ""name:cs"": ""Pa-ta-ling"", ""name:en"": ""Badaling"", ""name:zh"": ""八达岭"", ""name:zh-Hans"": ""八达岭"", ""name:zh-Hant"": ""八達嶺"", ""public_transport"": ""stop_position"", ""railway"": ""stop"", ""train"": ""yes""}",unknown
BJ20_07,八达岭长城,长城关隘类,node_7805044409,node,7805044409,八达岭,transport,transport,40.3592782,115.9947007,884.76,"{""name"": ""八达岭"", ""name:cs"": ""Pa-ta-ling"", ""name:en"": ""Badaling"", ""name:zh"": ""八达岭"", ""name:zh-Hans"": ""八达岭"", ""name:zh-Hant"": ""八達嶺"", ""public_transport"": ""stop_position"", ""railway"": ""stop"", ""train"": ""yes""}",unknown
BJ20_07,八达岭长城,长城关隘类,node_666789413,node,666789413,北八楼观景点,nearby_attractions,nearby_attractions,40.3608343,116.0158611,917.61,"{""name"": ""北八楼观景点"", ""name:en"": ""Great Wall"", ""tourism"": ""viewpoint""}",unknown
BJ20_07,八达岭长城,长城关隘类,way_256295116,way,256295116,,transport,transport,40.3598369,115.9939076,945.8,"{""public_transport"": ""platform"", ""railway"": ""platform""}",unknown
BJ20_07,八达岭长城,长城关隘类,way_256295118,way,256295118,,transport,transport,40.359745,115.993895,947.51,"{""public_transport"": ""platform"", ""railway"": ""platform""}",unknown
BJ20_07,八达岭长城,长城关隘类,node_11547169143,node,11547169143,天险石,nearby_attractions,nearby_attractions,40.3536433,116.0122095,959.39,"{""historic"": ""memorial"", ""inscription"": ""天險"", ""memorial"": ""stone"", ""name"": ""天险石"", ""name:en"": ""Tianxian Rock"", ""tourism"": ""attraction""}",unknown
BJ20_07,八达岭长城,长城关隘类,relation_17223235,relation,17223235,八达岭熊乐园,nearby_attractions,nearby_attractions,40.3545586,116.0138162,981.4,"{""attraction"": ""animal"", ""name"": ""八达岭熊乐园"", ""name:en"": ""Badaling Bear Garden"", ""name:zh"": ""八达岭熊乐园"", ""name:zh-Hans"": ""八达岭熊乐园"", ""name:zh-Hant"": ""八達嶺熊樂園"", ""tourism"": ""zoo"", ""type"": ""multipolygon""}",unknown
BJ20_07,八达岭长城,长城关隘类,way_1250479527,way,1250479527,,public_service,public_service,40.3541596,116.0134654,989.34,"{""amenity"": ""toilets"", ""building"": ""yes""}",unknown
BJ20_07,八达岭长城,长城关隘类,node_11623812897,node,11623812897,风味小吃,food_retail,food_retail,40.3528223,116.011605,1002.49,"{""amenity"": ""restaurant"", ""name"": ""风味小吃"", ""wheelchair"": ""no""}",unknown
BJ20_07,八达岭长城,长城关隘类,node_11623812902,node,11623812902,老北京炸酱面快餐厅,food_retail,food_retail,40.3527131,116.011586,1011.74,"{""amenity"": ""restaurant"", ""cuisine"": ""noodle"", ""name"": ""老北京炸酱面快餐厅""}",unknown
BJ20_07,八达岭长城,长城关隘类,node_11623812898,node,11623812898,真龙礼品行,commercial,commercial,40.3526615,116.0115577,1015.24,"{""name"": ""真龙礼品行"", ""shop"": ""gift""}",unknown
BJ20_07,八达岭长城,长城关隘类,way_1248982602,way,1248982602,,lodging,lodging,40.3595878,115.9930868,1017.1,"{""building"": ""yes"", ""tourism"": ""guest_house""}",unknown
BJ20_07,八达岭长城,长城关隘类,node_11623812904,node,11623812904,好汉纪念册,commercial,commercial,40.3526121,116.0115413,1019.11,"{""name"": ""好汉纪念册"", ""shop"": ""gift""}",unknown
BJ20_07,八达岭长城,长城关隘类,way_1248982603,way,1248982603,,lodging,lodging,40.3595038,115.9930453,1021.4,"{""building"": ""yes"", ""tourism"": ""guest_house""}",unknown
BJ20_07,八达岭长城,长城关隘类,way_1248982609,way,1248982609,八达岭逍懿轩客栈,lodging,lodging,40.3594136,115.9930523,1021.76,"{""name"": ""八达岭逍懿轩客栈"", ""tourism"": ""guest_house""}",unknown
BJ20_07,八达岭长城,长城关隘类,node_11623812896,node,11623812896,中国兰州拉面,food_retail,food_retail,40.3524644,116.0114592,1029.29,"{""amenity"": ""restaurant"", ""cuisine"": ""noodle"", ""name"": ""中国兰州拉面""}",unknown
BJ20_07,八达岭长城,长城关隘类,way_1248982606,way,1248982606,,lodging,lodging,40.35936,115.9929382,1031.99,"{""building"": ""yes"", ""tourism"": ""guest_house""}",unknown
BJ20_07,八达岭长城,长城关隘类,way_1248982604,way,1248982604,,lodging,lodging,40.3594634,115.9929137,1032.92,"{""building"": ""yes"", ""tourism"": ""guest_house""}",unknown
BJ20_07,八达岭长城,长城关隘类,way_687800108,way,687800108,八达岭长城金牛沟停车场,parking,parking,40.3520892,116.0107009,1033.68,"{""amenity"": ""parking"", ""name"": ""八达岭长城金牛沟停车场"", ""name:en"": ""Timberland Parking Lot""}",unknown
BJ20_07,八达岭长城,长城关隘类,way_1248982607,way,1248982607,,lodging,lodging,40.3592789,115.9928124,1043.56,"{""building"": ""yes"", ""tourism"": ""guest_house""}",unknown
BJ20_07,八达岭长城,长城关隘类,way_1248982605,way,1248982605,,lodging,lodging,40.3593985,115.9927865,1044.34,"{""building"": ""yes"", ""tourism"": ""guest_house""}",unknown
