official_scenic_id,scenic_name,category_name,element_uid,element_type,element_id,poi_name,poi_detail_type,poi_categories,poi_lat,poi_lng,distance_m,raw_tags_json
BJ20_01,故宫博物院,皇家文化类,node_6917430485,node,6917430485,,food_retail,food_retail,39.9197218,116.3911458,256.6,"{""amenity"": ""cafe"", ""cuisine"": ""coffee_shop""}"
BJ20_01,故宫博物院,皇家文化类,node_6917430785,node,6917430785,,food_retail,food_retail,39.9197115,116.3902299,257.9,"{""amenity"": ""cafe"", ""name:en"": ""Imperial Tea""}"
BJ20_01,故宫博物院,皇家文化类,node_7591782206,node,7591782206,,commercial,commercial,39.9199235,116.3912798,280.38,"{""shop"": ""gift""}"
BJ20_01,故宫博物院,皇家文化类,node_271287530,node,271287530,九龙壁,nearby_attractions,nearby_attractions,39.917101,116.3941884,292.84,"{""name"": ""九龙壁"", ""name:ca"": ""Mur dels Nou Dragons"", ""name:de"": ""Neun-Drachen-Wand"", ""name:en"": ""Nine Dragons Screen"", ""name:ru"": ""Стена Девяти Драконов"", ""name:zh"": ""九龙壁"", ""name:zh-Latn-pinyin"": ""jiǔlóngbì"", ""tourism"": ""attraction""}"
BJ20_01,故宫博物院,皇家文化类,way_30802178,way,30802178,御花园,nearby_attractions,nearby_attractions,39.9201373,116.390611,301.27,"{""leisure"": ""garden"", ""name"": ""御花园"", ""name:de"": ""Kaiserlicher Garten"", ""name:en"": ""Imperial Garden"", ""name:hr"": ""Carski vrt"", ""name:ml"": ""സാമ്രാജ്യത്വ ഉദ്യാനം"", ""name:pl"": ""Ogród cesarski"", ""name:ru"": ""Императорский Сад"", ""name:vi"": ""Ngự Hoa Viên"", ""name:zh"": ""御花园"", ""name:zh-Hans"": ""御花园"", ""name:zh-Hant"": ""禦花園"", ""name:zh-Latn-pinyin"": ""yùhuāyuán"", ""tourism"": ""attraction"", ""wikidata"": ""Q15897167""}"
BJ20_01,故宫博物院,皇家文化类,way_40632240,way,40632240,,public_service,public_service,39.9199957,116.389598,302.51,"{""amenity"": ""toilets"", ""building"": ""yes""}"
BJ20_01,故宫博物院,皇家文化类,node_7591769271,node,7591769271,,public_service,public_service,39.9201721,116.3914128,309.5,"{""amenity"": ""toilets""}"
BJ20_01,故宫博物院,皇家文化类,node_7125480585,node,7125480585,,public_service,public_service,39.9149054,116.3927407,326.78,"{""amenity"": ""toilets""}"
BJ20_01,故宫博物院,皇家文化类,node_12412825508,node,12412825508,,nearby_attractions,nearby_attractions,39.9194302,116.3937621,337.66,"{""name:en"": ""Terrace of Collecting Morning Dew"", ""tourism"": ""attraction""}"
BJ20_01,故宫博物院,皇家文化类,node_5411789254,node,5411789254,十八槐,nearby_attractions,nearby_attractions,39.9143252,116.389242,369.48,"{""name"": ""十八槐"", ""name:vi"": ""Thập bát hoè"", ""tourism"": ""attraction""}"
BJ20_01,故宫博物院,皇家文化类,way_653252462,way,653252462,,parking,parking,39.9167934,116.3950339,369.51,"{""amenity"": ""parking""}"
BJ20_01,故宫博物院,皇家文化类,node_4167796798,node,4167796798,,public_service,public_service,39.9189947,116.3947007,376.74,"{""amenity"": ""toilets""}"
BJ20_01,故宫博物院,皇家文化类,way_479246590,way,479246590,,parking,parking,39.9152219,116.3941823,380.07,"{""amenity"": ""parking""}"
BJ20_01,故宫博物院,皇家文化类,way_650787725,way,650787725,,parking,parking,39.9151095,116.3870211,411.71,"{""amenity"": ""parking""}"
BJ20_01,故宫博物院,皇家文化类,node_4116335552,node,4116335552,,public_service,public_service,39.9207976,116.3931009,423.38,"{""amenity"": ""toilets"", ""male"": ""yes""}"
BJ20_01,故宫博物院,皇家文化类,way_650788967,way,650788967,,parking,parking,39.9206916,116.3881516,426.32,"{""amenity"": ""parking""}"
BJ20_01,故宫博物院,皇家文化类,node_4168291990,node,4168291990,,public_service,public_service,39.9208042,116.3931865,427.48,"{""amenity"": ""toilets""}"
BJ20_01,故宫博物院,皇家文化类,node_549374047,node,549374047,珍妃井,nearby_attractions,nearby_attractions,39.9205283,116.3937977,429.84,"{""name"": ""珍妃井"", ""name:en"": ""Well of Concubine Zhen"", ""name:zh"": ""珍妃井"", ""tourism"": ""attraction"", ""water"": ""well"", ""wikidata"": ""Q15933651"", ""wikipedia"": ""en:Consort Zhen""}"
BJ20_01,故宫博物院,皇家文化类,node_6144960877,node,6144960877,,public_service,public_service,39.9139639,116.3930455,431.18,"{""information"": ""board"", ""tourism"": ""information""}"
BJ20_01,故宫博物院,皇家文化类,node_6144960878,node,6144960878,,public_service,public_service,39.9139669,116.3931192,433.73,"{""information"": ""board"", ""tourism"": ""information""}"
BJ20_01,故宫博物院,皇家文化类,node_4116335553,node,4116335553,,public_service,public_service,39.9208019,116.3935378,442.42,"{""amenity"": ""toilets"", ""female"": ""yes""}"
BJ20_01,故宫博物院,皇家文化类,way_41657453,way,41657453,本仁殿,commercial,commercial,39.9139491,116.3933919,446.61,"{""building"": ""yes"", ""name"": ""本仁殿"", ""name:en"": ""Benren Hall"", ""name:zh"": ""本仁殿"", ""shop"": ""gift""}"
BJ20_01,故宫博物院,皇家文化类,node_6917526785,node,6917526785,,commercial,commercial,39.913714,116.3932422,463.54,"{""name:en"": ""15"", ""shop"": ""gift""}"
BJ20_01,故宫博物院,皇家文化类,node_7591776294,node,7591776294,,food_retail,food_retail,39.9217269,116.3908526,477.71,"{""shop"": ""convenience""}"
BJ20_01,故宫博物院,皇家文化类,node_7546474231,node,7546474231,神武门,bus,transport,39.9217714,116.3895436,494.03,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""神武门"", ""name:zh"": ""神武门"", ""public_transport"": ""platform""}"
BJ20_01,故宫博物院,皇家文化类,node_9796114008,node,9796114008,神武门,transport,transport,39.9218459,116.3895316,502.35,"{""bus"": ""yes"", ""name"": ""神武门"", ""name:zh"": ""神武门"", ""public_transport"": ""stop_position""}"
BJ20_01,故宫博物院,皇家文化类,node_9796114006,node,9796114006,神武门,transport,transport,39.9218401,116.3893019,506.24,"{""bus"": ""yes"", ""name"": ""神武门"", ""name:zh"": ""神武门"", ""public_transport"": ""stop_position""}"
BJ20_01,故宫博物院,皇家文化类,node_9378881513,node,9378881513,北海南站,transport,transport,39.9185105,116.3849089,515.03,"{""bus"": ""yes"", ""name"": ""北海南站"", ""name:zh"": ""北海南站"", ""public_transport"": ""stop_position""}"
BJ20_01,故宫博物院,皇家文化类,node_9796114007,node,9796114007,神武门,transport,transport,39.9218333,116.3888791,515.69,"{""bus"": ""yes"", ""name"": ""神武门"", ""name:zh"": ""神武门"", ""public_transport"": ""stop_position""}"
BJ20_01,故宫博物院,皇家文化类,node_9796114009,node,9796114009,神武门,bus,transport,39.9219803,116.3894294,518.83,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""神武门"", ""name:zh"": ""神武门"", ""public_transport"": ""platform""}"
BJ20_01,故宫博物院,皇家文化类,node_4275134489,node,4275134489,北海南站,bus,transport,39.9188036,116.3849527,520.01,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""北海南站"", ""name:zh"": ""北海南站"", ""public_transport"": ""platform""}"
BJ20_01,故宫博物院,皇家文化类,node_7589775547,node,7589775547,,public_service,public_service,39.9164763,116.3848028,520.84,"{""amenity"": ""toilets""}"
BJ20_01,故宫博物院,皇家文化类,node_9378881512,node,9378881512,北海南站,bus,transport,39.9185187,116.3848311,521.69,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""北海南站"", ""name:zh"": ""北海南站"", ""public_transport"": ""platform""}"
BJ20_01,故宫博物院,皇家文化类,node_13097703530,node,13097703530,,public_service,public_service,39.9221097,116.390218,522.45,"{""information"": ""office"", ""tourism"": ""information""}"
BJ20_01,故宫博物院,皇家文化类,node_5719185236,node,5719185236,澄茶,food_retail,food_retail,39.9221305,116.390864,522.6,"{""amenity"": ""cafe"", ""cuisine"": ""tea;coffee_shop;bubble_tea;chinese"", ""name"": ""澄茶"", ""opening_hours"": ""09:00-19:00""}"
BJ20_01,故宫博物院,皇家文化类,node_9378881511,node,9378881511,北海南站,transport,transport,39.9187882,116.3848928,524.4,"{""bus"": ""yes"", ""name"": ""北海南站"", ""name:zh"": ""北海南站"", ""public_transport"": ""stop_position""}"
BJ20_01,故宫博物院,皇家文化类,node_6827934585,node,6827934585,神武门,bus,transport,39.9219419,116.3888841,527.04,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""神武门"", ""name:zh"": ""神武门"", ""public_transport"": ""platform""}"
BJ20_01,故宫博物院,皇家文化类,node_4167796796,node,4167796796,,public_service,public_service,39.9222919,116.391032,540.92,"{""amenity"": ""toilets""}"
BJ20_01,故宫博物院,皇家文化类,node_9694992456,node,9694992456,,public_service,public_service,39.9183566,116.397067,545.82,"{""amenity"": ""toilets""}"
BJ20_01,故宫博物院,皇家文化类,node_4831193621,node,4831193621,,commercial,commercial,39.915598,116.39679,551.47,"{""shop"": ""gift""}"
BJ20_01,故宫博物院,皇家文化类,node_3408936461,node,3408936461,盛世咖啡馆,food_retail,food_retail,39.9125763,116.3889223,562.64,"{""amenity"": ""cafe"", ""cuisine"": ""蓝山咖啡"", ""name"": ""盛世咖啡馆""}"
BJ20_01,故宫博物院,皇家文化类,node_9378905793,node,9378905793,西华门,transport,transport,39.9143673,116.3851368,589.77,"{""bus"": ""yes"", ""name"": ""西华门"", ""name:zh"": ""西华门"", ""public_transport"": ""stop_position""}"
BJ20_01,故宫博物院,皇家文化类,node_4275134390,node,4275134390,西华门,bus,transport,39.9143679,116.3850615,594.99,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""西华门"", ""name:zh"": ""西华门"", ""public_transport"": ""platform""}"
BJ20_01,故宫博物院,皇家文化类,way_928123710,way,928123710,陈独秀故居,nearby_attractions,nearby_attractions,39.9159569,116.3978463,624.4,"{""building"": ""yes"", ""name"": ""陈独秀故居"", ""tourism"": ""museum""}"
BJ20_01,故宫博物院,皇家文化类,node_12912291601,node,12912291601,,public_service,public_service,39.9227229,116.3882342,627.25,"{""amenity"": ""toilets""}"
BJ20_01,故宫博物院,皇家文化类,node_6633180186,node,6633180186,,nearby_attractions,nearby_attractions,39.9230873,116.3906035,629.12,"{""tourism"": ""viewpoint""}"
BJ20_01,故宫博物院,皇家文化类,node_4814413022,node,4814413022,北京翡翠青年旅舍,lodging,lodging,39.9173992,116.3981717,630.25,"{""name"": ""北京翡翠青年旅舍"", ""name:en"": ""Beijing Jade Youth Hostel"", ""name:es"": ""Albergue juvenil Beijing jade"", ""name:ja"": ""北京ジェイドユースホステル"", ""name:zh"": ""北京翡翠青年旅舍"", ""name:zh-Hans"": ""北京翡翠青年旅舍"", ""name:zh-Hant"": ""北京翡翠青年旅舍"", ""tourism"": ""hostel""}"
BJ20_01,故宫博物院,皇家文化类,node_4349688991,node,4349688991,,nearby_attractions,nearby_attractions,39.9214627,116.3852891,648.37,"{""direction"": ""SE"", ""tourism"": ""viewpoint""}"
BJ20_01,故宫博物院,皇家文化类,way_255795236,way,255795236,北京天安門故宮漫心府,lodging,lodging,39.9171484,116.3983862,649.3,"{""building"": ""yes"", ""name"": ""北京天安門故宮漫心府"", ""name:en"": ""Manxin Mansion Beijing Tiananmen Forbidden City"", ""name:zh"": ""北京天安門故宮漫心府"", ""tourism"": ""hotel""}"
BJ20_01,故宫博物院,皇家文化类,way_1055070207,way,1055070207,首都医科大学附属北京妇产医院（西院区）,public_service,public_service,39.919263,116.3980261,650.53,"{""amenity"": ""hospital"", ""description"": ""Beijing Obstetrics and Gynecology Hospital, Capital Medical University also known as Beijing Maternal and Child Health Care Hospital"", ""emergency"": ""yes"", ""healthcare"": ""hospital"", ""internet_access"": ""yes"", ""name"": ""首都医科大学附属北京妇产医院（西院区）"", ""name:en"": ""Beijing Obstetrics and Gynecology Hospital (West Branch), Capital Medical University"", ""name:zh"": ""首都医科大学附属北京妇产医院（西院区）"", ""name:zh-Hans"": ""首都医科大学附属北京妇产医院（西院区）"", ""name:zh-Hant"": ""首都醫科大學附屬北京婦產醫院（西院區）"", ""operator"": ""首都医科大学"", ""operator:en"": ""Capital Medical University"", ""operator:type"": ""government"", ""operator:wikidata"": ""Q5035687"", ""operator:zh"": ""首都医科大学"", ""website"": ""http://www.bjogh.com.cn/"", ""wheelchair"": ""yes"", ""wikidata"": ""Q30260523"", ""wikimedia_commons"": ""Category:Beijing Obstetrics and Gynecology Hospital"", ""wikipedia"": ""zh:首都医科大学附属北京妇产医院""}"
BJ20_01,故宫博物院,皇家文化类,node_9119424771,node,9119424771,福禄久四合院,lodging,lodging,39.9175356,116.3984586,654.81,"{""brand"": ""福禄久四合院"", ""name"": ""福禄久四合院"", ""name:zh"": ""福禄久四合院"", ""name:zh-Hans"": ""福禄久四合院"", ""name:zh-Hant"": ""福祿久四合院"", ""phone"": ""+86 10 6524 7660"", ""tourism"": ""hotel""}"
BJ20_01,故宫博物院,皇家文化类,node_12587107273,node,12587107273,,public_service,public_service,39.9115915,116.3920115,657.75,"{""check_date"": ""2024-07-25"", ""information"": ""guidepost"", ""tourism"": ""information""}"
BJ20_01,故宫博物院,皇家文化类,node_7591776640,node,7591776640,,public_service,public_service,39.9115584,116.3918002,658.77,"{""amenity"": ""toilets""}"
BJ20_01,故宫博物院,皇家文化类,node_13143785301,node,13143785301,茶百道,food_retail,food_retail,39.9138837,116.3970008,661.0,"{""amenity"": ""cafe"", ""brand"": ""茶百道"", ""brand:en"": ""ChaPanda"", ""brand:wikidata"": ""Q108165952"", ""brand:zh"": ""茶百道"", ""cuisine"": ""bubble_tea"", ""name"": ""茶百道"", ""name:en"": ""ChaPanda"", ""name:zh"": ""茶百道"", ""shop"": ""tea"", ""takeaway"": ""yes""}"
BJ20_01,故宫博物院,皇家文化类,node_12912324001,node,12912324001,,nearby_attractions,nearby_attractions,39.9218944,116.3959508,663.8,"{""tourism"": ""viewpoint""}"
BJ20_01,故宫博物院,皇家文化类,node_5588941730,node,5588941730,,nearby_attractions,nearby_attractions,39.9234043,116.3904831,664.68,"{""description:ru"": ""Обзорная площадка на Запретный город в парке Цзиншань"", ""name:de"": ""Kohlehügel"", ""name:th"": ""สวนจิงซาน"", ""tourism"": ""viewpoint""}"
BJ20_01,故宫博物院,皇家文化类,node_5411801388,node,5411801388,明思宗殉国处,nearby_attractions,nearby_attractions,39.9232417,116.3927531,667.62,"{""name"": ""明思宗殉国处"", ""name:en"": ""Ming Sizong's martyrdom"", ""tourism"": ""attraction""}"
BJ20_01,故宫博物院,皇家文化类,way_478557027,way,478557027,,public_service,public_service,39.9114356,116.3902065,668.47,"{""amenity"": ""toilets"", ""fee"": ""no""}"
BJ20_01,故宫博物院,皇家文化类,node_11248546262,node,11248546262,,public_service,public_service,39.9113795,116.3897774,678.34,"{""access"": ""yes"", ""amenity"": ""toilets""}"
BJ20_01,故宫博物院,皇家文化类,node_13671682602,node,13671682602,四季民福烤鸭店,food_retail,food_retail,39.9132603,116.3965896,678.56,"{""addr:housenumber"": ""11"", ""addr:street"": ""南池子大街"", ""amenity"": ""restaurant"", ""cuisine"": ""chinese"", ""name"": ""四季民福烤鸭店""}"
BJ20_01,故宫博物院,皇家文化类,node_9378905791,node,9378905791,西华门,bus,transport,39.9130548,116.3852227,679.39,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""西华门"", ""name:zh"": ""西华门"", ""public_transport"": ""platform""}"
BJ20_01,故宫博物院,皇家文化类,node_4378974093,node,4378974093,黑芝麻厨房,food_retail,food_retail,39.9227934,116.394631,680.65,"{""addr:housenumber"": ""28"", ""addr:postcode"": ""100009"", ""addr:street"": ""中老胡同"", ""amenity"": ""restaurant"", ""name"": ""黑芝麻厨房"", ""name:en"": ""Black Sesame Kitchen"", ""name:zh"": ""黑芝麻厨房"", ""phone"": ""+86 136 9147 4408"", ""website"": ""https://blacksesamekitchen.com/""}"
BJ20_01,故宫博物院,皇家文化类,node_9378905792,node,9378905792,西华门,transport,transport,39.9130445,116.3851905,682.13,"{""bus"": ""yes"", ""name"": ""西华门"", ""name:zh"": ""西华门"", ""public_transport"": ""stop_position""}"
BJ20_01,故宫博物院,皇家文化类,node_6868675685,node,6868675685,,food_retail,food_retail,39.9217806,116.3964663,684.78,"{""amenity"": ""restaurant"", ""name:en"": ""Sam hao yuan""}"
BJ20_01,故宫博物院,皇家文化类,node_12587107288,node,12587107288,,public_service,public_service,39.91133,116.3920222,686.61,"{""check_date"": ""2024-07-25"", ""direction"": ""270"", ""information"": ""board"", ""inscription"": ""温馨提示： 去往天安门广场 国家博物馆 地铁站方向 ←"", ""note"": ""The arrow is pointing towards the North. Which means you will have to continue walking for 2km to get to the square and museum though the straight distance between them is 700m."", ""tourism"": ""information""}"
BJ20_01,故宫博物院,皇家文化类,node_7589739666,node,7589739666,,public_service,public_service,39.9129079,116.385295,686.97,"{""amenity"": ""toilets""}"
BJ20_01,故宫博物院,皇家文化类,node_4379753289,node,4379753289,黑芝麻厨房,food_retail,food_retail,39.9229027,116.394633,691.4,"{""addr:postcode"": ""100009"", ""amenity"": ""restaurant"", ""name"": ""黑芝麻厨房"", ""name:en"": ""Black Sesame Kitchen"", ""name:zh"": ""黑芝麻厨房"", ""phone"": ""+86 136 9147 4408"", ""website"": ""https://blacksesamekitchen.com/""}"
BJ20_01,故宫博物院,皇家文化类,node_1861798596,node,1861798596,景山东门,transport,transport,39.9233732,116.3933245,695.41,"{""bus"": ""yes"", ""name"": ""景山东门"", ""name:zh"": ""景山东门"", ""public_transport"": ""stop_position""}"
BJ20_01,故宫博物院,皇家文化类,node_9796114013,node,9796114013,景山东门,bus,transport,39.9233871,116.3932803,695.71,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""景山东门"", ""name:zh"": ""景山东门"", ""public_transport"": ""platform""}"
BJ20_01,故宫博物院,皇家文化类,node_4362368695,node,4362368695,诗意栖居咖啡馆,food_retail,food_retail,39.9130605,116.3966694,698.8,"{""addr:housenumber"": ""15"", ""addr:street"": ""南池子大街"", ""amenity"": ""cafe"", ""cuisine"": ""coffee_shop;cake;sandwich;pasta;tea"", ""email"": ""7753206@qq.com"", ""internet_access"": ""wlan"", ""name"": ""诗意栖居咖啡馆"", ""name:en"": ""Poetry Cafe"", ""opening_hours"": ""Mo-Su 10:00-21:00""}"
BJ20_01,故宫博物院,皇家文化类,node_1861798599,node,1861798599,景山东门,transport,transport,39.9234613,116.3933192,704.58,"{""bus"": ""yes"", ""name"": ""景山东门"", ""name:zh"": ""景山东门"", ""public_transport"": ""stop_position""}"
BJ20_01,故宫博物院,皇家文化类,node_9796114012,node,9796114012,景山东门,bus,transport,39.9234599,116.3933635,705.6,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""景山东门"", ""name:zh"": ""景山东门"", ""public_transport"": ""platform""}"
BJ20_01,故宫博物院,皇家文化类,node_4450096590,node,4450096590,,food_retail,food_retail,39.9219466,116.3966529,709.09,"{""amenity"": ""restaurant"", ""name:en"": ""lao beijing noodles"", ""name:ko"": ""노북경자장면""}"
BJ20_01,故宫博物院,皇家文化类,node_7152742286,node,7152742286,,food_retail,food_retail,39.9222895,116.3962049,711.16,"{""amenity"": ""restaurant""}"
BJ20_01,故宫博物院,皇家文化类,node_7591770380,node,7591770380,,public_service,public_service,39.9222987,116.3963177,718.22,"{""amenity"": ""toilets"", ""changing_table"": ""no"", ""unisex"": ""yes"", ""wheelchair"": ""limited""}"
BJ20_01,故宫博物院,皇家文化类,node_12587139901,node,12587139901,,public_service,public_service,39.9109995,116.3916581,719.06,"{""check_date"": ""2024-07-25"", ""direction"": ""270"", ""information"": ""board"", ""inscription"": ""天安门国旗护卫队 听党指挥 能打胜仗 作风优良"", ""tourism"": ""information""}"
BJ20_01,故宫博物院,皇家文化类,way_644299920,way,644299920,,parking,parking,39.9211993,116.3839291,719.08,"{""amenity"": ""parking""}"
BJ20_01,故宫博物院,皇家文化类,node_4275134389,node,4275134389,北海,bus,transport,39.9207615,116.3835488,719.46,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""北海"", ""name:zh"": ""北海"", ""public_transport"": ""platform""}"
BJ20_01,故宫博物院,皇家文化类,node_3693643521,node,3693643521,北海,transport,transport,39.9208266,116.3835468,723.35,"{""bus"": ""yes"", ""name"": ""北海"", ""name:zh"": ""北海"", ""public_transport"": ""stop_position""}"
BJ20_01,故宫博物院,皇家文化类,node_4693144856,node,4693144856,,food_retail,food_retail,39.9135478,116.3976701,729.1,"{""amenity"": ""restaurant""}"
BJ20_01,故宫博物院,皇家文化类,node_9378880481,node,9378880481,西板桥,transport,transport,39.9235001,116.3874729,731.46,"{""bus"": ""yes"", ""name"": ""西板桥"", ""name:zh"": ""西板桥"", ""public_transport"": ""stop_position""}"
BJ20_01,故宫博物院,皇家文化类,node_9378880480,node,9378880480,西板桥,bus,transport,39.9234948,116.3874328,732.24,"{""bench"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""西板桥"", ""name:zh"": ""西板桥"", ""public_transport"": ""platform"", ""shelter"": ""yes""}"
BJ20_01,故宫博物院,皇家文化类,node_6361874686,node,6361874686,北京市政府,public_service,public_service,39.923596,116.394126,742.47,"{""amenity"": ""toilets"", ""operator"": ""北京市政府"", ""toilets:disposal"": ""flush"", ""unisex"": ""yes""}"
